,translation_G1_1,translation_G1_2,translation_G1_3,translation_G2M_1,translation_G2M_2,translation_G2M_3,translation_MG1_1,translation_MG1_2,translation_MG1_3,translation_S_1,translation_S_2,translation_S_3
3262,25.22905,25.28574,25.26141,25.618660000000002,24.96371,25.73603,25.49054,24.99568,24.7889,24.8305,24.89078,25.30037
3263,23.24606,22.77798,23.009870000000003,23.52862,23.02982,23.84173,23.335520000000002,21.98325,22.78762,23.2191,22.43186,22.844910000000002
3264,24.53041,23.633010000000002,23.19695,23.49314,21.796889999999998,24.05871,23.06928,22.71444,22.66551,22.04029,21.83183,24.07178
3265,21.472189999999998,21.12528,21.483060000000002,22.59382,23.49033,22.52495,22.1272,21.459789999999998,20.93294,,20.71331,20.64368
3266,20.40904,20.23222,19.780739999999998,20.687739999999998,20.19135,,,19.82837,,,20.002229999999997,20.41235
3267,24.79392,24.99296,25.31012,25.265279999999997,24.23922,25.41025,25.44443,24.91338,24.31804,24.93661,24.94195,24.74709
3268,29.170240000000003,29.15141,29.23361,29.3606,28.922829999999998,30.05375,29.76302,29.44352,29.21528,28.8977,28.892059999999997,29.214190000000002
3269,21.72438,21.9342,22.43723,21.87961,21.46593,21.56109,21.80668,21.643810000000002,21.46079,21.871170000000003,21.80951,21.68286
3270,22.66988,22.90843,21.55314,22.945729999999998,22.897389999999998,22.12613,21.80731,22.68844,22.242079999999998,,,22.65633
3271,,,,21.57999,21.5121,21.497410000000002,,22.11194,20.25269,21.1728,,
3272,22.04046,22.33022,21.76539,22.93427,22.19674,22.90025,21.87361,21.8723,21.90984,20.36121,20.942420000000002,20.50678
3273,,,20.695999999999998,20.57108,,21.7982,,,21.15134,,,21.3868
3274,20.37751,20.65386,,20.13182,,21.0671,20.32531,20.209789999999998,19.847620000000003,19.40871,,19.9819
3275,21.624579999999998,21.74554,21.47818,21.52119,20.795820000000003,21.7243,21.16497,20.787879999999998,20.37199,20.47566,20.722089999999998,21.1077
3276,27.67775,27.91633,27.97705,28.010040000000004,27.436190000000003,28.390629999999998,28.2553,27.961679999999998,27.776490000000003,26.980659999999997,27.13389,27.114359999999998
3277,26.355940000000004,26.28653,25.832629999999998,28.23068,27.87619,28.755290000000002,28.44892,27.862840000000002,27.516759999999998,26.15719,25.92556,26.20533
3278,23.06436,23.14562,22.89785,24.1221,23.35299,23.85091,23.614929999999998,23.508210000000002,22.68395,23.5412,24.16377,24.56355
3279,27.12633,27.02855,27.11366,26.870559999999998,26.16254,27.430459999999997,27.10629,26.781940000000002,26.40233,26.54595,26.5471,26.972240000000003
3280,25.38591,25.36453,25.28546,25.79867,24.8412,25.81692,25.50516,25.2024,24.94096,24.87112,24.4431,25.625999999999998
3281,26.16196,25.59972,26.03126,25.628120000000003,24.95669,26.16906,26.51022,25.377129999999998,25.58067,25.01312,25.42191,25.52585
3282,,,,,,,,,,20.122120000000002,,
3283,20.3123,20.18616,,,20.9202,22.84529,20.71699,20.65953,19.967760000000002,19.75452,19.67895,
3284,23.61099,24.087239999999998,23.68325,23.92325,22.87144,22.87983,23.25217,23.253320000000002,23.52313,23.09904,23.37888,23.62956
3285,27.449709999999996,27.504609999999996,27.764020000000002,27.857329999999997,27.31614,28.311729999999997,27.8981,27.39436,27.397790000000004,27.00603,26.905640000000002,27.56151
3286,25.94387,27.291140000000002,22.48635,23.261979999999998,22.66379,23.97123,23.467,27.08993,22.53991,27.084770000000002,27.13878,27.11872
3287,21.22976,20.09313,20.70725,21.524160000000002,20.728170000000002,21.405820000000002,20.2247,21.17688,,19.25548,,
3288,25.86524,25.83403,26.226979999999998,25.89733,25.65895,26.35855,25.86424,25.94588,25.62681,25.52055,25.25883,25.82065
3289,21.15419,20.518929999999997,20.83977,21.55941,20.25834,21.484189999999998,20.432170000000003,,20.66544,,,20.8877
3290,23.3806,23.103820000000002,23.10569,23.60399,22.986829999999998,24.34631,23.165029999999998,23.77686,23.41248,23.098110000000002,22.79068,23.66123
3291,23.69445,22.8507,22.1409,22.847379999999998,23.04206,23.447960000000002,22.737479999999998,23.043329999999997,22.54243,21.41751,21.74061,23.110870000000002
3292,22.862779999999997,23.12056,23.18545,22.95543,23.51473,23.08539,23.040779999999998,23.30855,23.135189999999998,22.52083,22.823179999999997,21.48542
3293,24.770970000000002,24.89106,24.78856,25.109920000000002,24.40237,25.25911,25.15607,24.85262,24.265639999999998,24.55251,24.29516,24.46936
3294,25.37099,25.3431,25.41793,25.94356,25.24325,26.26046,25.61251,25.50388,25.33895,25.52028,25.5817,25.647270000000002
3295,22.45315,22.72588,22.9768,23.39689,22.45269,23.72733,23.17807,23.06896,22.94999,19.99811,21.91827,22.36041
3296,19.75315,20.18954,,,,22.226,,,,,19.83974,20.1881
3297,20.62346,20.95992,20.815579999999997,22.17664,20.7963,,21.28229,21.5107,20.80963,21.49209,21.200120000000002,21.30891
3298,21.03805,22.55707,22.53452,22.93346,22.189420000000002,22.373160000000002,22.28656,21.25839,21.649829999999998,21.91254,22.426289999999998,23.11151
3299,26.510479999999998,26.9608,26.66085,25.26835,24.68437,26.12949,26.0845,26.145979999999998,25.8044,25.20221,25.42454,25.93546
3300,22.880110000000002,23.428420000000003,23.628339999999998,23.14341,22.64731,23.330470000000002,23.52695,23.42201,23.41712,22.74735,22.275370000000002,22.82763
3301,24.55538,25.15831,24.81108,25.03452,24.55947,25.97778,25.53475,25.30226,24.90669,24.870179999999998,24.6392,24.66226
3302,23.97954,23.920070000000003,24.1281,24.22015,23.817829999999997,24.4592,24.31202,24.00984,23.61156,23.61369,23.65567,24.07153
3303,25.186239999999998,25.49972,25.42765,25.70018,24.69205,25.84235,25.59855,25.21,25.322960000000002,25.059279999999998,25.23506,25.74427
3304,26.0052,26.185370000000002,26.05728,25.3267,24.81973,25.21819,26.33768,26.16703,25.94257,25.47116,25.31174,25.55801
3305,22.74866,23.39428,23.895970000000002,23.21602,22.208660000000002,23.2083,23.31866,22.94097,22.2552,22.42724,22.44688,23.03988
3306,,20.59514,,21.37395,20.687739999999998,20.888,19.76022,20.261210000000002,20.88502,20.62114,19.93833,
3307,27.44593,27.72663,27.735509999999998,27.392229999999998,26.779190000000003,27.415709999999997,27.693720000000003,27.435470000000002,27.371270000000003,26.397790000000004,26.26969,26.416240000000002
3308,22.93815,23.6811,23.32113,22.60221,22.82398,24.07316,23.44177,23.230620000000002,22.8464,22.57826,22.66449,23.01485
3309,,,,22.36528,24.69795,26.03217,,,,,,19.798470000000002
3310,23.52085,24.23191,23.24486,23.28898,22.74997,23.76961,23.94047,23.58715,23.06655,22.74575,23.205820000000003,22.709
3311,20.72792,20.733220000000003,20.85886,21.45854,,22.34978,20.92158,20.27492,21.115470000000002,21.171329999999998,20.28286,20.772579999999998
3312,24.35877,24.437079999999998,24.33661,24.89961,24.45895,24.701079999999997,24.35131,24.51039,24.05134,24.670820000000003,24.56459,24.76835
3313,26.811890000000002,26.686190000000003,26.678690000000003,26.65935,26.340740000000004,26.64623,26.78967,25.86583,26.69551,26.89296,26.944359999999996,27.49083
3314,23.411579999999997,23.26184,23.31824,22.95724,22.75261,23.40795,22.97942,22.543689999999998,22.069860000000002,23.26614,23.27696,23.1706
3315,26.25133,26.21793,25.99125,26.395059999999997,26.17181,26.893079999999998,26.27996,25.98648,25.74686,26.03404,26.43608,26.60738
3316,24.75282,24.99981,24.95744,25.02179,23.74704,25.41319,24.86571,24.51845,24.296210000000002,24.18865,24.68971,24.84594
3317,22.32924,22.35888,,20.83931,21.39477,,21.90198,21.81452,20.58417,22.05053,22.00206,22.72821
3318,25.45143,25.22325,25.38344,25.20609,24.177979999999998,25.63553,25.180139999999998,24.50894,24.63605,24.98572,25.14215,25.445220000000003
3319,22.21315,22.67642,23.03802,22.065620000000003,22.02361,23.2146,22.59475,22.41617,22.31241,21.91725,21.42137,22.4708
3320,24.7744,24.37637,25.00483,25.289089999999998,24.54634,25.55634,24.82396,24.06176,24.41796,25.07178,25.28996,25.63508
3321,22.89634,22.57591,23.107670000000002,22.960810000000002,22.813570000000002,23.88995,23.10231,,22.56918,22.15196,23.390079999999998,
3322,24.21423,24.24191,24.19129,23.27611,23.45951,24.05217,24.19408,23.70599,23.52444,24.10781,24.22361,24.37325
3323,21.009970000000003,20.456129999999998,20.99258,20.39278,20.93186,21.41375,21.18743,21.48817,21.062170000000002,20.67452,20.4108,19.44059
3324,25.65308,25.57865,26.309209999999997,25.9254,25.87949,26.08069,25.61102,25.56567,25.09479,24.061020000000003,25.07145,25.23936
3325,24.02657,24.027829999999998,24.08042,23.82435,23.719520000000003,24.5745,24.004360000000002,24.13414,24.4932,22.588,22.05258,21.64011
3326,25.39751,25.12357,24.72109,25.29709,24.54898,25.36403,25.41841,25.01742,24.72656,23.85081,24.06907,24.923070000000003
3327,24.959120000000002,24.173939999999998,24.95336,24.91401,23.03349,24.94864,24.08545,23.64152,23.4784,24.871270000000003,24.67395,25.28806
3328,29.4347,29.49475,29.561759999999996,29.6301,28.49884,29.197609999999997,29.26698,28.93582,28.846040000000002,28.79402,28.74298,29.42908
3329,26.78332,26.87795,26.986420000000003,27.28657,26.38803,27.46061,27.20965,26.828329999999998,26.46955,26.1389,26.27563,26.57047
3330,24.13312,23.15811,23.359579999999998,24.56767,22.618560000000002,23.49277,24.4837,23.11521,23.2781,23.27966,23.02906,22.96511
3331,22.7616,22.30034,22.951629999999998,23.912229999999997,21.74841,23.45701,23.44809,22.60874,22.75967,22.92651,22.610879999999998,23.04285
3332,24.65409,24.24038,24.46675,24.87835,24.140629999999998,25.239829999999998,24.999470000000002,24.20113,24.459329999999998,24.4496,24.430329999999998,24.439239999999998
3333,20.960279999999997,24.98997,24.80164,22.32863,20.631120000000003,,23.16444,22.19979,20.98412,24.544810000000002,20.66943,21.639310000000002
3334,24.147170000000003,23.53967,23.78387,24.44916,23.76446,25.46195,24.40581,23.665570000000002,23.173579999999998,22.83792,23.29263,24.05945
3335,23.54569,23.273410000000002,23.91114,23.8768,23.08403,24.21838,23.935979999999997,23.36946,23.20401,22.64359,22.4132,23.15205
3336,22.91742,22.88694,23.418029999999998,23.97071,23.21239,23.67713,23.48321,22.74425,23.08902,23.072670000000002,23.11444,23.482470000000003
3337,,,,,,,19.4086,19.827379999999998,,,20.52076,
3338,20.56793,22.65055,21.42055,21.42665,22.3121,21.376820000000002,21.38706,20.63635,19.94421,20.134710000000002,20.29502,
3339,,,,,,21.331670000000003,,,,,,
3340,24.697210000000002,24.48358,24.66183,24.90026,24.235129999999998,24.27654,24.734170000000002,24.7962,24.0481,24.50676,24.464010000000002,24.14258
3341,24.26928,24.040429999999997,24.24916,23.781570000000002,23.045720000000003,24.20307,24.24038,24.29137,23.79402,24.50112,24.45224,24.71623
3342,21.492720000000002,20.135460000000002,22.21614,,,,20.5173,,,19.81749,20.0466,20.48424
3343,27.13897,24.67611,27.0202,26.670070000000003,24.09917,24.93755,27.43285,26.66899,26.31574,26.72455,26.65826,27.03107
3344,25.43962,22.927989999999998,23.29642,25.56413,22.24907,23.0165,25.86242,22.73159,22.701610000000002,22.05791,22.23573,22.38361
3345,27.36119,27.43365,27.57615,27.63803,27.22085,28.13506,27.56754,27.55837,27.310509999999997,27.13731,27.30947,27.21753
3346,22.66601,22.902479999999997,22.98489,22.30663,22.64882,22.486179999999997,23.00422,23.28884,22.81137,22.79852,21.56318,22.75737
3347,,,19.911379999999998,20.26979,,22.08625,20.78197,20.44869,,,,
3348,26.1097,26.7685,26.632009999999998,26.09911,25.33118,26.70556,26.06762,25.7381,25.7601,25.38443,25.53825,25.87945
3349,20.1187,20.01509,20.523629999999997,,,20.71658,,20.72484,,,18.52436,20.8292
3350,20.40811,20.95809,21.55079,22.20042,21.06158,21.01154,21.67547,21.40909,20.05378,,,20.1717
3351,28.68852,27.87244,28.319370000000003,28.2893,27.632009999999998,28.36415,28.229770000000002,28.4565,26.915359999999996,27.377159999999996,27.44166,27.8236
3352,20.95113,22.65727,23.21496,23.58256,,22.87811,20.96698,22.34551,22.1053,,,22.16131
3353,25.53845,26.06176,26.71017,25.82927,25.18692,26.47523,25.47079,26.20199,25.08525,26.14886,26.12301,26.34682
3354,24.350839999999998,23.86778,23.72661,24.74299,23.28334,24.41506,24.639310000000002,24.83137,23.78796,23.38811,23.92316,23.56697
3355,25.14098,24.81406,24.91607,25.22081,24.213929999999998,25.71725,24.738870000000002,24.509420000000002,24.57473,24.12092,24.52761,24.909760000000002
3356,20.73281,21.27714,21.99996,22.14292,20.8155,21.78229,22.10044,21.341089999999998,21.9767,19.83855,20.75442,22.53269
3357,29.35225,29.452759999999998,29.662340000000004,28.518179999999997,29.71759,29.530890000000003,29.2591,29.724829999999997,29.320809999999998,29.052220000000002,29.45768,29.77764
3358,26.852459999999997,26.759259999999998,27.1059,26.74458,26.375009999999996,26.94302,26.93348,26.5996,26.51646,26.31945,26.465429999999998,26.544859999999996
3359,21.79261,21.9654,21.91481,22.229229999999998,21.94174,22.3971,22.25911,21.99821,21.38221,20.558989999999998,20.84698,21.45036
3360,20.73892,20.30441,20.87725,21.74776,19.9894,,22.98055,22.176820000000003,20.78509,20.10687,20.64852,21.057479999999998
3361,23.99473,24.04051,24.3002,24.46613,23.846610000000002,24.96781,24.55999,24.584970000000002,24.046429999999997,23.924879999999998,23.76152,24.06907
3362,21.921,22.84917,22.7631,22.97018,22.51101,23.22005,22.17448,22.3131,22.350189999999998,22.2944,21.8212,21.5763
3363,21.97502,21.87436,,22.131320000000002,20.864539999999998,21.70535,22.18277,21.87267,21.35229,20.978479999999998,21.22641,21.42527
3364,23.4985,22.3843,22.601589999999998,23.76192,22.82916,23.318929999999998,23.79064,22.68998,22.91282,23.26942,23.58612,23.27682
3365,22.09931,24.067510000000002,22.67383,23.45739,23.153489999999998,23.80666,22.59181,23.941270000000003,22.519270000000002,23.94351,23.91013,23.56174
3366,21.55904,22.52769,22.64386,23.04823,22.324189999999998,23.68357,22.40961,21.15635,21.122120000000002,22.53379,22.63099,22.36981
3367,23.619970000000002,23.53742,23.57969,21.751070000000002,24.65671,26.60385,22.64515,22.30883,20.16054,21.03315,20.47961,19.6286
3368,19.64326,20.554779999999997,20.55506,,21.39535,21.27327,20.552529999999997,19.82563,20.20681,19.90695,20.37433,20.46254
3369,20.83043,20.90639,21.22588,,,,21.41854,20.02958,19.72114,21.188760000000002,21.5015,20.53422
3370,26.6088,26.75824,26.72038,26.626170000000002,26.37544,26.6675,26.61709,26.396109999999997,26.22816,26.0592,26.18037,26.352459999999997
3371,23.705779999999997,24.32841,23.87324,23.975089999999998,22.986829999999998,24.385679999999997,24.73779,24.34096,23.87511,22.774810000000002,23.52492,23.82231
3372,26.054489999999998,26.03616,26.01122,27.629720000000002,25.72179,26.752259999999996,26.381759999999996,25.94416,25.9066,26.2875,26.105620000000002,26.26705
3373,23.62143,24.49845,24.5734,24.79749,23.948420000000002,25.19472,24.04618,24.07439,23.999029999999998,24.61184,24.36139,24.40198
3374,24.70736,25.25714,24.14009,24.53231,23.684420000000003,24.59434,23.72983,23.72723,23.41467,23.63755,23.875020000000003,23.989710000000002
3375,24.92954,24.94369,25.255770000000002,25.83009,24.93008,25.84175,25.844910000000002,25.03435,25.007360000000002,23.39807,23.78656,24.25155
3376,24.43727,24.04635,24.785510000000002,25.32413,24.34435,25.53505,24.72328,24.33504,23.9502,23.95376,23.828129999999998,23.90885
3377,22.97776,23.76405,23.69541,24.86051,23.99602,25.1911,24.47042,24.4265,23.75827,24.1266,24.56372,24.5354
3378,22.8469,23.39165,23.2535,24.044520000000002,22.32715,23.03102,24.48511,23.164379999999998,22.41926,23.87474,23.17448,24.586579999999998
3379,21.54345,21.80515,21.346239999999998,,21.272070000000003,21.13796,21.59692,21.39,21.51783,21.314239999999998,20.268079999999998,21.32196
3380,24.02606,23.97106,24.0083,24.324920000000002,23.959870000000002,23.74735,24.053,24.63893,23.73624,24.2123,23.89874,24.272560000000002
3381,20.34451,20.51152,20.84,,20.53545,20.186770000000003,20.465429999999998,20.387220000000003,19.990370000000002,,,
3382,22.50628,21.710910000000002,22.51706,22.53666,21.16159,23.41132,22.227439999999998,22.17575,20.43675,20.77523,22.50775,22.384320000000002
3383,24.77691,24.53267,24.91711,25.96932,24.37921,25.46659,25.183320000000002,24.96658,24.78816,24.68966,24.5288,24.71329
3384,26.988590000000002,27.18253,27.31924,27.33313,26.813109999999998,27.241999999999997,26.70345,27.151120000000002,26.98392,26.84805,26.733759999999997,27.15093
3385,23.123639999999998,23.14872,22.629360000000002,23.779770000000003,22.48473,24.44601,22.87817,23.10601,23.09078,23.267139999999998,22.94814,23.38469
3386,25.18681,25.801460000000002,25.82714,25.55104,25.56889,25.97627,25.842879999999997,26.17649,25.78337,25.60422,25.798820000000003,25.3996
3387,,,19.72267,20.23876,,21.91317,20.7774,20.532120000000003,21.100920000000002,18.974610000000002,21.071170000000002,21.378829999999997
3388,24.24989,24.42034,23.852529999999998,24.34455,23.779770000000003,24.748479999999997,24.78935,24.38344,23.858420000000002,23.16477,23.44556,23.93211
3389,22.65338,22.71875,22.89925,21.22841,21.51085,21.572370000000003,22.15437,22.49514,22.59083,21.66835,22.38567,22.03238
3390,,21.49521,21.82357,,21.53886,,,22.0036,20.8842,21.32394,21.06263,21.57154
3391,24.19107,23.32155,23.44455,24.681639999999998,23.87305,24.62444,24.341839999999998,24.52007,23.58612,23.19351,23.47358,23.95038
3392,21.176460000000002,22.29306,22.58036,23.049529999999997,20.99576,23.870420000000003,23.25058,22.69838,21.87658,21.87886,22.0498,23.1207
3393,23.381,24.16469,23.62634,24.37444,23.859939999999998,25.00761,24.10709,22.9785,23.28065,23.02139,22.98874,24.0269
3394,20.20407,20.51961,,,20.07992,21.234679999999997,20.823529999999998,20.29334,19.47479,,20.34581,20.27617
3395,23.03006,23.45976,,22.58719,23.15111,24.07953,,23.500329999999998,23.65305,23.03663,22.74115,23.62901
3396,23.630010000000002,23.61189,23.36386,24.160079999999997,24.51569,24.10685,24.061020000000003,24.195429999999998,23.539189999999998,23.31921,23.58715,23.735310000000002
3397,23.01861,22.956,23.17155,21.46174,22.06006,22.942529999999998,22.48966,21.87249,22.260920000000002,21.85609,22.60892,23.657420000000002
3398,23.50712,23.73024,23.812739999999998,24.11609,23.362389999999998,24.437079999999998,24.10996,23.989279999999997,23.529220000000002,23.53005,23.24335,23.784270000000003
3399,24.28877,23.80252,24.034979999999997,24.64658,23.99265,25.00689,24.613020000000002,24.42765,24.11799,24.07398,23.88855,24.48702
3400,22.71177,23.32553,22.83401,22.98786,21.87879,23.45901,23.392970000000002,22.5932,21.41705,22.12452,22.62484,23.28235
3401,24.99559,24.888,25.04285,25.3994,24.68758,25.84587,25.1227,24.81607,24.46625,24.48794,24.35057,24.74909
